vu,R0,str,vk,va,wk,q50,q95,q5,bo
50% Vaccinated,4.5,ME_ME_LS,0,0.02,31,0.16,0.87,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,32,0.19,1.15,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,33,0.15,0.57,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,34,0.16,0.72,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,35,0.2,0.88,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,36,0.18,1.01,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,37,0.23,1.43,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,38,0.18,1.0,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,39,0.18,0.86,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,40,0.19,0.87,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,41,0.18,0.71,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,42,0.11,0.57,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,43,0.12,0.44,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,44,0.11,0.72,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,45,0.11,0.44,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,46,0.17,0.58,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,47,0.2,1.15,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,48,0.24,1.43,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,49,0.19,1.57,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,50,0.16,0.71,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,51,0.25,1.14,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,52,0.32,2.0,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,53,0.3,1.89,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,54,0.33,2.05,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,55,0.26,1.0,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,56,0.31,1.34,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,57,0.19,1.57,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,58,0.23,1.01,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,59,0.2,1.15,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,60,0.17,0.74,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,61,0.27,1.58,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,62,0.18,1.44,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,63,0.23,1.29,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,64,0.29,1.3,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,65,0.35,1.44,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,66,0.27,1.31,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,67,0.32,1.6,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,68,0.27,1.29,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,69,0.26,2.01,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,70,0.23,1.43,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,71,0.16,0.86,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,72,0.21,0.76,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,73,0.25,1.14,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,74,0.29,1.3,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,75,0.26,1.16,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,76,0.28,1.44,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,77,0.37,1.87,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,78,0.47,3.01,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,79,0.42,3.16,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,80,0.34,1.21,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,81,0.3,1.76,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,82,0.23,1.15,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,83,0.16,0.72,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,84,0.1,0.43,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,85,0.14,0.43,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,86,0.19,0.61,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,87,0.26,1.58,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,88,0.26,1.59,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,89,0.32,1.89,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,90,0.32,1.62,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,91,0.32,1.37,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,92,0.28,1.29,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,93,0.27,0.77,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,94,0.25,0.87,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,95,0.18,0.44,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,96,0.24,1.19,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,97,0.26,1.34,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,98,0.28,1.29,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,99,0.25,1.15,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,100,0.23,1.01,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,101,0.17,0.74,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,102,0.16,1.01,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,103,0.13,0.59,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,104,0.14,0.72,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,105,0.02,0.14,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,0,0.0,0.0,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,1,0.05,0.14,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,2,0.12,0.3,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,3,0.29,2.57,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,4,0.27,1.74,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,5,0.31,2.18,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,6,0.29,1.72,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,7,0.28,1.74,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,8,0.26,1.18,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,9,0.22,1.02,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,10,0.2,1.44,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,11,0.24,1.59,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,12,0.29,1.6,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,13,0.24,1.45,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,14,0.18,1.03,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,15,0.18,1.15,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,16,0.14,0.71,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,17,0.1,0.43,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,18,0.1,0.58,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,19,0.09,0.57,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,20,0.12,0.44,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,21,0.16,1.01,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,22,0.16,1.0,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,23,0.2,1.59,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,24,0.21,1.0,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,25,0.24,1.43,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,26,0.16,0.87,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,27,0.14,0.45,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,28,0.16,0.31,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,29,0.13,0.44,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,30,0.1,0.43,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,31,0.09,0.3,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,32,0.18,0.71,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,33,0.15,0.71,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,34,0.17,0.86,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,35,0.13,0.44,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,36,0.17,0.58,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,37,0.18,1.01,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,38,0.37,2.71,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,39,0.34,2.29,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,40,0.18,1.0,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,41,0.14,0.31,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,42,0.19,1.16,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,43,0.17,0.75,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,44,0.18,1.15,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,45,0.22,0.86,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,46,0.24,1.29,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,47,0.17,1.15,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,48,0.12,0.44,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,49,0.17,0.58,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,50,0.26,1.32,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,51,0.23,1.15,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,52,0.22,0.87,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,53,0.2,0.57,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,54,0.19,0.43,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,55,0.15,0.57,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,56,0.17,0.71,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,57,0.19,1.01,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,58,0.2,1.03,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,59,0.21,1.44,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,60,0.24,1.29,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,61,0.3,1.14,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,62,0.3,1.3,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,63,0.35,1.57,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,64,0.28,1.72,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,65,0.21,1.29,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,66,0.16,0.86,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,67,0.17,0.72,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,68,0.2,1.16,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,69,0.34,2.16,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,70,0.3,2.01,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,71,0.29,1.72,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,72,0.27,1.45,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,73,0.34,2.58,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,74,0.27,1.17,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,75,0.33,2.16,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,76,0.23,0.86,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,77,0.2,1.16,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,78,0.18,0.86,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,79,0.14,0.59,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,80,0.11,0.43,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,81,0.2,0.86,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,82,0.24,1.32,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,83,0.22,1.14,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,84,0.32,1.15,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,85,0.19,0.58,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,86,0.21,1.15,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,87,0.19,1.01,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,88,0.2,1.15,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,89,0.23,1.3,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,90,0.29,2.01,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,91,0.2,1.0,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,92,0.13,0.71,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,93,0.15,0.57,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,94,0.17,0.73,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,95,0.16,0.86,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,96,0.19,0.74,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,97,0.21,1.29,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,98,0.24,1.02,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,99,0.21,1.31,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,100,0.15,0.29,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,101,0.17,0.72,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,102,0.22,0.73,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,103,0.25,1.01,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,104,0.23,0.58,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,105,0.03,0.14,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,0,0.0,0.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,1,0.05,0.14,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,2,0.12,0.3,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,3,0.29,2.44,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,4,0.37,2.15,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,5,0.47,2.51,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,6,0.31,2.03,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,7,0.26,1.72,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,8,0.15,0.87,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,9,0.22,1.29,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,10,0.21,1.71,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,11,0.23,0.71,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,12,0.17,0.73,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,13,0.17,1.04,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,14,0.15,0.57,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,15,0.15,0.71,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,16,0.24,1.14,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,17,0.25,1.57,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,18,0.19,0.75,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,19,0.14,0.44,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,20,0.18,0.88,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,21,0.15,0.6,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,22,0.13,0.59,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,23,0.16,0.72,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,24,0.17,0.86,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,25,0.17,0.72,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,26,0.12,0.43,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,27,0.14,0.59,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,28,0.13,0.44,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,29,0.13,0.43,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,30,0.11,0.43,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,31,0.1,0.3,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,32,0.14,0.3,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,33,0.12,0.71,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,34,0.13,0.72,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,35,0.12,0.43,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,36,0.24,0.86,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,37,0.27,1.72,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,38,0.15,0.72,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,39,0.16,0.86,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,40,0.12,0.71,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,41,0.09,0.3,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,42,0.14,0.3,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,43,0.11,0.43,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,44,0.1,0.29,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,45,0.13,0.59,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,46,0.22,1.43,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,47,0.14,1.01,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,48,0.13,0.86,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,49,0.11,0.58,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,50,0.12,0.57,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,51,0.17,0.57,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,52,0.16,0.44,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,53,0.07,0.29,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,54,0.09,0.29,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,55,0.07,0.29,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,56,0.13,0.59,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,57,0.15,0.58,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,58,0.13,0.71,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,59,0.16,1.01,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,60,0.12,0.58,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,61,0.1,0.44,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,62,0.09,0.3,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,63,0.15,0.58,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,64,0.15,0.44,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,65,0.19,0.72,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,66,0.18,0.89,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,67,0.13,0.45,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,68,0.15,0.59,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,69,0.14,0.59,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,70,0.07,0.29,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,71,0.1,0.44,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,72,0.17,0.44,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,73,0.19,0.3,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,74,0.13,0.44,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,75,0.11,0.29,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,76,0.13,0.31,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,77,0.12,0.57,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,78,0.07,0.29,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,79,0.08,0.29,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,80,0.06,0.29,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,81,0.1,0.29,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,82,0.12,0.58,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,83,0.12,0.43,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,84,0.14,0.72,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,85,0.11,0.31,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,86,0.13,0.43,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,87,0.2,1.14,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,88,0.21,1.01,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,89,0.23,1.01,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,90,0.14,0.58,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,91,0.17,1.57,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,92,0.2,0.86,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,93,0.13,0.58,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,94,0.11,0.59,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,95,0.08,0.29,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,96,0.09,0.29,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,97,0.05,0.14,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,98,0.05,0.29,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,99,0.07,0.29,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,100,0.12,0.29,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,101,0.09,0.3,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,102,0.13,0.72,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,103,0.2,1.03,0.0,1
